447,0.0020382164508021
518,0.0041311202914338
898,0.1812132204338393
1506,0.9967464695901539
907,0.1981902304041948
705,0.0265561270941518
69,0.0000473992001035
904,0.1923614850458213
897,0.1794190301325141
1736,0.9996700570141203
948,0.2980290288643022
498,0.0033856367911428
1942,0.9999575149727559
1847,0.9998906631870720
722,0.0314505389977068
233,0.0002423685770171
1051,0.6989906808470547
1583,0.9984878005037392
425,0.0016374953647734
1291,0.9723655876557560
1980,0.9999708912405386
1836,0.9998780163786909
181,0.0001444657432713
718,0.0302233498001866
590,0.0084568135067970
923,0.2323936318044663
862,0.1266544409635145
444,0.0019782728064926
1524,0.9972799922451215
1007,0.5336409726464324
1789,0.9998052820046290
788,0.0606511112492144
759,0.0454484339192991
157,0.0001137763259735
852,0.1146586131582022
626,0.0120997447741808
1328,0.9808768512320004
1288,0.9715282373273131
1723,0.9996244941048442
678,0.0202996077601723
1417,0.9921121773569193
1718,0.9996053395303195
384,0.0010889395065539
265,0.0003332424157385
1644,0.9991758518495663
294,0.0004447132956397
1330,0.9812536528105091
1092,0.7998278672917634
1868,0.9999112808114461
201,0.0001762756610533
178,0.0001402170271321
1022,0.5983018967075309
625,0.0119799453209711
1626,0.9990141972702669
1241,0.9545515660807009
797,0.0663332271452065
527,0.0045181454224287
1763,0.9997477902868580
274,0.0003644623223270
1691,0.9994837016697220
1073,0.7581702548458088
127,0.0000844132637414
102,0.0000658227992356
554,0.0059106779542452
471,0.0025879940487912
89,0.0000578360318678
203,0.0001798188018404
1707,0.9995596898062974
915,0.2146116199831565
1879,0.9999204788871001
1367,0.9870274358761287
79,0.0000523582051611
841,0.1027712343913958
1255,0.9604615454649579
1188,0.9229891825749087
482,0.0028873430415945
1601,0.9987357750386150
206,0.0001852674913550
1619,0.9989430860432496
1403,0.9909331512731868
1971,0.9999681641784710
1885,0.9999250875144906
1020,0.5902277648313523
1091,0.7978261459646809
1402,0.9908424827859187
1247,0.9571855193765586
1427,0.9928592570602871
1922,0.9999481601929098
1120,0.8485026101569864
1278,0.9685494610022931
1271,0.9662807652977383
1872,0.9999147426036212
29,0.0000318358215290
307,0.0005061252134869
184,0.0001488431997581
1472,0.9954366731233470
1815,0.9998496683682443
4,0.0000248245689851
637,0.0134993022472826
1774,0.9997739384523224
1184,0.9198622345740721
775,0.0532918630589960
214,0.0002006181453487
1748,0.9997071923527994
1901,0.9999361130395529
1401,0.9907509076137779
1361,0.9862293617775471
1675,0.9993945996035063
398,0.0012517078825595
330,0.0006362819010494
1319,0.9790852938250867
1025,0.6101157785031083
212,0.0001966651753246
566,0.0066602998638927
123,0.0000811194872691
63,0.0000446521906124
1737,0.9996733237763568
1366,0.9868977102348900
785,0.0588673710393510
198,0.0001710914199377
647,0.0149116279399616
541,0.0051934916547394
941,0.2779770560485686
301,0.0004767928458073
1467,0.9952038975907463
1761,0.9997427208716239
250,0.0002870381797869
1172,0.9096987600592201
338,0.0006890021232211
914,0.2124867524585708
552,0.0057942142478632
720,0.0308308391311703
1907,0.9999398155933159
1304,0.9757186754202405
1498,0.9964768927787333
1195,0.9281706201798625
308,0.0005111864656217
1692,0.9994888135343782
806,0.0725476736183389
1936,0.9999549012874815
1502,0.9966143632088572
781,0.0565703865001933
327,0.0006175689444632
8,0.0000258325460324
1890,0.9999287233404645
604,0.0097208890522228
938,0.2698017919506713
165,0.0001232034575222
1062,0.7301982080493287
1492,0.9962601506918976
1357,0.9856702186454561
1315,0.9782360728864135
495,0.0032860657139445
1265,0.9642063529007048
136,0.0000923215433732
491,0.0031578445617796
1967,0.9999668715164552
631,0.0127169533613090
818,0.0817485345109890
1131,0.8642092963416659
1643,0.9991676103680620
1514,0.9969954192526712
564,0.0065290656444395
1681,0.9994296854410621
1689,0.9994733240732835
1196,0.9288818021582798
755,0.0436750516839725
570,0.0069307347461692
1909,0.9999410014638916
605,0.0098180979427450
1391,0.9897832479102068
476,0.0027200077548785
1857,0.9999010188095886
774,0.0527642208504911
1858,0.9999019988213748
721,0.0311391475224820
1332,0.9816230299093316
92,0.0000595885214694
1399,0.9905650008568149
300,0.0004720721245617
856,0.1193142126334640
1412,0.9917098191287158
1516,0.9970546213632694
1400,0.9906584166899157
531,0.0047016002443424
689,0.0226476298277459
830,0.0921162948635895
1649,0.9992158513133578
1874,0.9999164225111471
313,0.0005372621128435
1533,0.9975129885874732
315,0.0005480610813117
1030,0.6290385411064380
1929,0.9999516480759745
1944,0.9999583520956337
104,0.0000671458375003
1640,0.9991423881298246
1314,0.9780184336152776
196,0.0001677202430524
1466,0.9951559365666538
1676,0.9994005936668380
950,0.3040194123444747
1664,0.9993245739405734
49,0.0000388457523432
1262,0.9631217695999490
579,0.0075800425207671
1118,0.8454575126211419
943,0.2835643948751449
1317,0.9786649082309710
68,0.0000469299010926
215,0.0002026243268022
75,0.0000503152060322
53,0.0000404230456598
1602,0.9987482921174405
1610,0.9988440687710075
3,0.0000245787811733
353,0.0007999100752437
1822,0.9998597829728678
1809,0.9998404199436186
1076,0.7652824318774890
1160,0.8982463025827765
804,0.0711181978417203
1406,0.9911998059530048
1849,0.9998928175542319
1521,0.9971975732901409
820,0.0833916800546599
787,0.0600506051972419
1777,0.9997805868889990
553,0.0058521563903418
756,0.0441118022008123
1226,0.9472357791495090
252,0.0002928076472006
108,0.0000698722277576
962,0.3425766834757665
676,0.0198996252918070
195,0.0001660596465865
1706,0.9995552867043603
1716,0.9995974068548789
1287,0.9712435197005862
254,0.0002986930809094
878,0.1485122927585664
80,0.0000528817872127
910,0.2041955925756723
1931,0.9999526007998966
945,0.2892640392121353
870,0.1371486106949174
167,0.0001256798470184
318,0.0005646678801365
238,0.0002547318102734
650,0.0153634651781703
1309,0.9768971528127165
1894,0.9999315045311660
510,0.0038150202791953
1598,0.9986974677580600
1572,0.9983128868881785
1645,0.9991840117322439
690,0.0228741061260233
892,0.1707110508747685
1556,0.9980217271935075
1420,0.9923441570540252
711,0.0281898640323633
1105,0.8241162335726750
1343,0.9835282858516186
817,0.0809391430801871
1544,0.9977708326852147
1862,0.9999058227936051
375,0.0009956607570304
614,0.0107379091257528
171,0.0001307829527835
1396,0.9902791109477772
1816,0.9998511568002418
1930,0.9999521268078955
1898,0.9999341772007644
6,0.0000253235428217
1507,0.9967786827625287
106,0.0000684954688340
967,0.3600515372629572
456,0.0022291673147852
34,0.0000334597683802
449,0.0020791846014632
799,0.0676665250108252
1015,0.5693252625858105
410,0.0014104557724815
163,0.0001207758626823
1063,0.7328695129201274
351,0.0007841486866422
750,0.0415553130817512
956,0.3227227323775343
1658,0.9992830216276776
757,0.0445529202228204
489,0.0030956225485537
989,0.4481618587589026
1724,0.9996282119849943
1755,0.9997268930208997
320,0.0005760177045273
1459,0.9948065083452606
1283,0.9700758912869440
1192,0.9259941181419326
638,0.0136342952697554
572,0.0070700425145672
595,0.0088881959874651
287,0.0004147921200114
270,0.0003502411280608
811,0.0762483340842488
1973,0.9999687914699256
1771,0.9997670885613663
461,0.0023428772511937
1751,0.9997158037823892
1289,0.9718101359676367
1167,0.9050924892857488
723,0.0317650443876839
516,0.0040497209013173
684,0.0215484426867193
1596,0.9986712868599971
1086,0.7875132475414293
1993,0.9999744232217501
1690,0.9994785386864192
323,0.0005934716169921
1955,0.9999626699955315
280,0.0003868840992849
1529,0.9974120059512088
1496,0.9964060783235859
1390,0.9896810803893088
813,0.0777809255993422
348,0.0007610869897653
1490,0.9961849797208047
246,0.0002758380488913
1528,0.9973861260107210
354,0.0008079091759962
1043,0.6740500402986903
1254,0.9600661609196074
67,0.0000464652486065
1893,0.9999308195764777
940,0.2752248079688798
877,0.1470418740183826
1966,0.9999665402316198
86,0.0000561350827261
1830,0.9998705119279371
652,0.0156722708282516
1738,0.9996765581944126
1767,0.9997576314229829
523,0.0043418489444690
1324,0.9801003747081930
528,0.0045633268766529
829,0.0912042523401877
372,0.0009663785214519
1804,0.9998322797569477
587,0.0082080998725586
1586,0.9985322740672281
844,0.1058853055646894
1057,0.7164356051248550
1110,0.8326526312373606
754,0.0432426254296758
1014,0.5650185152116687
937,0.2671304870798726
211,0.0001947179953709
760,0.0459029182584921
1326,0.9804924759417636
980,0.4097722351686477
173,0.0001334116901344
1597,0.9986844424356406
411,0.0014245603302063
1285,0.9706655144465680
1579,0.9984263991402710
1137,0.8720790146268504
1548,0.9978578140259279
226,0.0002260615476775
1212,0.9393488887507856
1733,0.9996600594117051
1600,0.9987231327890010
1634,0.9990896277184143
1799,0.9998237243389467
1531,0.9974629996580814
991,0.4571699121199565
364,0.0008924343511281
1340,0.9830291764412085
72,0.0000488354432658
328,0.0006237446339078
698,0.0247693792038127
883,0.1560879122526467
230,0.0002352405530200
1881,0.9999220457671798
602,0.0095293491346170
1650,0.9992236151617404
1214,0.9405439552502555
1959,0.9999641265994463
935,0.2618669611605456
1431,0.9931378863899315
303,0.0004863763820080
357,0.0008323896319380
1393,0.9899845582886058
378,0.0010258302736292
1335,0.9821634938812362
474,0.0026664128564636
524,0.0043852674339136
1844,0.9998873501723035
888,0.1640499644766586
1759,0.9997375495611435
562,0.0064004172575625
1313,0.9777986179514304
666,0.0180148711799514
24,0.0000302906918216
571,0.0070000420936309
1568,0.9982443833305150
1918,0.9999460552888643
1162,0.9002512524093486
1711,0.9995768705583763
920,0.2255589694705395
1616,0.9989110604934460
1587,0.9985468060071565
608,0.0101155961285081
963,0.3460024503105241
911,0.2062375485014290
284,0.0004025931451211
188,0.0001548868305295
1147,0.8841948007102157
1299,0.9744800838369325
1397,0.9903753573740368
1209,0.9375110994288232
160,0.0001172238624269
1113,0.8375742925973677
783,0.0577074512688472
1064,0.7355143692278490
1161,0.8992537649334420
199,0.0001728023341371
1729,0.9996462564606586
418,0.0015273214912234
241,0.0002624504388565
258,0.0003108212177535
558,0.0061506751810062
61,0.0000437723660547
1806,0.9998355845083302
1526,0.9973335871435364
426,0.0016538703184211
172,0.0001320907823113
412,0.0014388059335084
835,0.0968151516796076
861,0.1254004365975391
1474,0.9955265886906647
1800,0.9998254696425215
96,0.0000620080543910
1776,0.9997783927578889
247,0.0002785964293803
57,0.0000420643834100
1611,0.9988555136346609
1500,0.9965463119093553
1233,0.9507858585701923
1655,0.9992612964660178
1557,0.9980413140529777
1870,0.9999130289299540
1205,0.9349737994851421
1037,0.6539975496894759
344,0.0007313896376061
636,0.0133656457893887
1477,0.9956581510555310
227,0.0002283221631543
1101,0.8169746473618223
1825,0.9998639067348939
912,0.2082999239864433
480,0.0028304509769577
1345,0.9838528436933816
1384,0.9890462589008195
1266,0.9645607454462423
1607,0.9988090428988378
1102,0.8187867795661607
1546,0.9978147560878490
1941,0.9999570901224835
54,0.0000408272761164
809,0.0747459406766482
1861,0.9999048810215411
929,0.2466905230317904
1897,0.9999335189727721
271,0.0003537435393414
1859,0.9999029691300740
399,0.0012642249613851
1281,0.9694744167018116
1921,0.9999476417948389
975,0.3898842214968917
1632,0.9990713292355543
1106,0.8258576570026486
584,0.0079667008695115
843,0.1048369362026628
1513,0.9969653734451979
1805,0.9998339403534134
316,0.0005535416921248
218,0.0002087640465286
1539,0.9976571227488062
1765,0.9997527598145849
228,0.0002306053847859
1721,0.9996169464363516
622,0.0116276169012464
1126,0.8572826057449401
1981,0.9999711794460778
1855,0.9998990292876613
1275,0.9675964782201236
1437,0.9935355785698619
393,0.0011909571011622
374,0.0009858027297331
248,0.0002813823936741
1267,0.9649116291546953
1044,0.6772772676224657
1701,0.9995326018568697
1221,0.9445442736004379
900,0.1848556061645595
663,0.0174850564834465
414,0.0014677259327719
1786,0.9997993818546513
833,0.0949075107142512
457,0.0022514589879331
208,0.0001889913679312
1405,0.9911118040125350
1982,0.9999714647980970
432,0.0017556166694849
1159,0.8972287656086042
269,0.0003467733941196
137,0.0000932447588069
743,0.0387593907803570
906,0.1962279508952423
1899,0.9999348289116479
1571,0.9982960157570604
773,0.0522418028222684
1962,0.9999651816308499
1411,0.9916269173200030
1303,0.9754758621744428
1951,0.9999611542476567
1892,0.9999301277722424
1082,0.7788854333197339
253,0.0002957357236726
1432,0.9932058281088431
41,0.0000358734005537
478,0.0027746799107516
42,0.0000362321345592
1428,0.9929299574854328
1451,0.9943761927360421
1124,0.8544139861204133
659,0.0168027956027639
964,0.3494624748136294
761,0.0463619474410770
642,0.0141879023312315
1240,0.9540970817415080
735,0.0357936470992953
455,0.0022070963512725
1018,0.5819913429044625
1307,0.9764327855842521
1164,0.9022166968035963
1940,0.9999566610237083
1695,0.9995038474527136
812,0.0770108174250913
1950,0.9999607657901334
439,0.0018822586961032
1061,0.7275001901298219
433,0.0017731728361798
1473,0.9954818545775713
617,0.0110632785101723
1916,0.9999449710001704
21,0.0000293998470560
162,0.0001195800620616
1911,0.9999421639681322
1300,0.9747327562741906
635,0.0132333126627611
1127,0.8586956492524158
1198,0.9302831116148218
1757,0.9997322743073225
1974,0.9999691004652728
1823,0.9998611712602652
845,0.1069441586203363
840,0.1017536974172235
1398,0.9904706508653830
1671,0.9993700179197531
640,0.0139083446046775
138,0.0000941772063950
325,0.0006054003964937
725,0.0324035217798763
555,0.0059697847337877
1036,0.6505375251863706
1740,0.9996829312757696
863,0.1279209853731496
648,0.0150607442193612
84,0.0000550289998295
1906,0.9999392137492491
1386,0.9892620908742471
728,0.0333853808933284
44,0.0000369604004638
522,0.0042988603410584
1591,0.9986035091361569
714,0.0290440451024079
1934,0.9999539948033599
1796,0.9998183830101411
1185,0.9206556777961110
446,0.0020180360899031
1026,0.6139760183199092
1158,0.8962010532646902
1414,0.9918731684430113
1660,0.9992971489341022
919,0.2233257123470688
1489,0.9961468295180127
1360,0.9860916553953225
