0.05,"[ 23.  37. 101. 111.  89. 200.  84.  36.  27.  47.  39.  51.  49.  78.
  69. 152.  17.  11.  10.  10.  10.  11.  13.  13.  17.  13.  16.  25.
  21.  22.  29. 104.  78.  68. 179. 157.  54.  41. 200. 160.  15.  18.
  16.  14.  15.  26.  25.  26.  23.  31.  18.  20.  22.  22.  32.  35.
  33.  79.  77.  92.  94.  87.  84.  83. 104. 116. 101. 116. 108. 127.
  20.  26.  18.  17.  18.  23.  23.  19.  21.  22.  23.  18.  21.  19.
  19.  17.  21.  22.  27.  22.  28.  23.  23.  25.  32.  25.  29.  61.
  25.  27.  58.  26.  52.  50.  63.  72.  88. 172.  21.  20.  20.  24.
  22.  19.  23.  21.  37.  24.  50.  69.  99. 105.  94. 102. 109. 107.
 123.  44.  78. 116.  95. 105.  77.  59.  91. 104. 108. 102. 102. 104.
 116.  81.  84.  95. 108. 102. 136.  92. 177.  41.  75. 105.  74.  96.
  91.  80.  91.  85. 102.  91.  67.  86.  72.  84.  52.  63.  63. 136.
 173.  30.  81. 118. 144.  38.  36.  45. 171. 172. 196. 134.  50. 104.
 200. 107. 103.  91. 128. 124. 148. 135. 122.  85. 106. 124. 141. 123.
 157. 144. 106. 147.]"
0.05,"[ 11.  14.  23. 136. 182.  63. 113. 155. 200. 200.   9.  10.   9.  10.
  10.   9.  10.  10.  10.  10.  10.   8.   9.  10.  10.  10.  10.   9.
  10.   9.   9.  10.   9.  10.  10.  10.  10.   8.  10.  10.   9.  10.
  10.   9.  10.  10.   9.  10.   9.   8.   8.   8.  10.  10.  10.  10.
   8.  10.   9.  10.  11.   9.   8.  10.   8.  10.   9.  10.  10.   8.
   9.   8.   8.   9.  10.   9.  11.  11.  11.  11.  10.   9.  10.  12.
  11.  10.  14.  12.  16.  13.  10.  14.  13.  17.  17.  23.  13.  17.
  28.  16.  20.  21.  40.  59.  82.  39.  36.  55.  83.  68.  65.  63.
 172. 200. 112. 200.   9.  11.   8.  10.   8.  10.   8.  10.   9.  11.
   9.   9.  10.   8.  10.   9.   9.  11.   8.  10.   8.   8.   8.  10.
   8.   9.  10.  11.  10.   9.   9.  11.   9.   9.   8.  11.  11.  10.
  12.  10.   8.  12.  11.   9.  12.  10.  11.   9.   9.  10.  10.   9.
  11.  12.  10.   9.   9.  12.  10.  10.   9.  11.  10.   8.  12.  10.
  12.  11.  13.  10.  12.   9.  10.  13.   9.  10.  12.  12.  10.  10.
  11.   9.  12.  11.]"
0.05,"[ 14.  36.  13.  20.  15.  20.  16.  16.  23.  23.  47. 125.  16.  24.
  27.  18.  18.  18.  24.  23.  26.  27.  27.  46.  67. 103.  77.  90.
 176.  78.  91. 103.   9.  11.  10.  18.  21.  18.  14.  15.  16.  22.
  24.  32.  38.  86.  61.  69.  31.  40.  47.  50.  42. 110.  34.  45.
  40.  81.  67.  98.  76.  74.  71.  76. 131.  89.  83.  91. 103. 120.
 121. 106. 101. 173.  65. 200.  76.  39.  28.  49.  57.  67.  59.  38.
 184.  54.  52.  50.  44.  45.  69.  46.  68.  40.  46.  58.  48.  46.
  48.  33.  46.  42.  48.  44.  45.  58.  40.  60.  55.  56.  35.  52.
  46.  47.  50.  70.  52.  79.  67.  64.  65.  61.  65.  50.  95. 105.
 200. 144.  95. 135.  51.  40.  82.  62.  38.  50.  76.  35.  40.  89.
  78.  33.  27.  39.  19.  18.  16.  14.  13.  12.  15.  13.  11.  13.
   9.  19.  15.  12.  11.  12.  14.  13.  23.  15.  16.  15.  17.  15.
  25.  28.  17.  28.  31.  35.  41.  55.  36.  52.  61.  50.  66.  74.
 146. 175.  84.  70.  57.  67.  80.  92. 115. 117. 128.  60. 123.  49.
  58.  70.  43.  30.]"
0.05,"[ 54.  23.  30.  29.  26.  68. 138.  10.  10.  10.   8.  10.   9.   9.
   9.  10.   9.   9.   9.   8.   9.  10.   9.   9.   9.  10.   9.   8.
  10.   9.   8.  10.  10.   8.   9.   9.   8.   9.  10.   9.   9.   9.
   9.   9.   9.  10.   9.  10.  10.   9.  10.  10.   9.  10.  10.  10.
   9.   8.  10.  10.  10.  10.   9.  10.   9.  10.   9.   9.  10.   9.
  10.  10.   9.  10.   9.  10.  10.  10.   9.  10.  10.  10.  11.   9.
   8.  10.  10.  10.  10.   9.   8.   9.  10.   8.  10.   9.   9.   9.
  10.  11.  10.   9.  10.   9.   8.   9.  11.  10.   9.  10.  10.  10.
   9.   9.  10.  10.  10.   9.   9.   9.   9.  10.   9.   9.   9.  10.
   9.   9.  10.  10.  10.   9.   8.   8.   8.  10.   9.   9.   9.   9.
   9.   9.   9.  10.   9.  10.   9.   9.   9.   9.   9.   9.  10.  10.
  10.  10.  10.  10.   8.   9.   9.  10.   9.  10.   9.  10.  10.  10.
   9.  10.  11.  10.   9.  10.  10.   9.   8.   9.   9.   8.   9.  10.
   9.   9.  10.   9.  10.   9.  10.  10.   8.   9.   9.  10.   9.   9.
   9.   8.   9.  10.]"
0.05,"[ 43.  22.  10.  11.   9.  13. 139.  11.   8.  11.  10.  10.   9.  12.
  12.   9.  10.  11.  11.  12.  11.  13.  12.  12.  15.  13.  14.  15.
  11.  11.  13.  13.  15.  14.  11.  11.  12.  14.  14.  15.  16.  14.
  13.  15.  14.  16.  14.  17.  16.  12.  15.  17.  18.  14.  13.  18.
  19.  17.  19.  18.  15.  18.  19.  23.  21.  24.  20.  21.  25.  32.
  27.  23.  24.  22.  19.  25.  28.  27.  22.  31.  35.  33.  27.  32.
  39.  29.  33.  25.  34.  43.  36.  29.  46.  48.  40.  50.  46.  80.
  63.  85. 116. 130.  94. 143. 177. 200.  18.  17.  16.  23.  21.  19.
  18.  20.  22.  18.  19.  21.  20.  18.  20.  19.  19.  21.  19.  23.
  21.  18.  16.  22.  19.  19.  21.  22.  22.  16.  17.  17.  15.  19.
  19.  19.  20.  14.  18.  25.  21.  19.  21.  24.  18.  19.  23.  19.
  19.  17.  22.  20.  22.  20.  17.  20.  17.  19.  23.  21.  19.  21.
  19.  20.  19.  22.  19.  21.  19.  20.  21.  21.  15.  18.  20.  21.
  19.  16.  21.  18.  17.  21.  15.  18.  17.  20.  20.  18.  14.  19.
  20.  17.  18.  19.]"
0.05,"[ 14.  12. 101. 196.  17.  14.  13.  13.  12.  12.  14.  12.  15.  17.
  14.  14.  16.  15.  18.  19.  15.  15.  18.  21.  16.  15.  16.  16.
  13.  13.  13.  12.  16.  15.  13.  15.  19.  16.  17.  15.  13.  15.
  16.  15.  16.  14.  17.  16.  22.  22.  19.  20.  20.  22.  25.  27.
  27.  29.  31.  38.  46.  75.  59. 124. 100.  95.  88. 200. 158. 200.
  21. 200. 104.  44.  83. 107.  74.  85. 109.  55.  43.  93.  39.  60.
  91. 106.  70.  70.  55.  89.  99.  58.  21.  35.  17.  16.  12.  10.
  17.  10.  14.  16.  10.  14.  12.  10.  14.  11.  14.  14.  13.  15.
  18.  19.  21.  22.  28.  33.  27.  40.  30. 186. 142.  60.  33.  30.
  25.  62.  29.  30.  36.  58.  53.  36.  40. 134.  91. 113.  50. 117.
 107.  49.  59.  50.  66.  73.  62.  75.  96.  70.  48.  35.  57. 185.
  58.  66.  50.  78.  78.  94. 200.  96.  53.  66.  54.  49.  49.  55.
  63.  77.  72.  71.  94.  70.  61. 198.  77.  99.  69.  67.  60. 151.
  55.  44.  32.  56.  44.  47.  45.  30.  38.  39.  59.  28.  44.  30.
  91. 154.  57.  54.]"
0.05,"[ 13.  67.  95. 148. 194.  20.  42.  44.  60.  44.  31.  27.  23.  22.
  25.  26.  17.  12.  12.  10.  11.  13.  11.  15.  18.  14.  13.  15.
  14.  17.  16.  18.  19.  18.  19.  16.  17.  15.  18.  15.  18.  21.
  18.  16.  20.  19.  16.  21.  19.  19.  21.  20.  20.  20.  17.  20.
  21.  23.  19.  23.  22.  20.  20.  26.  20.  23.  20.  20.  25.  20.
  17.  23.  22.  20.  24.  19.  24.  26.  29.  57.  23.  50. 200.  53.
  20.  44.  62. 200.  11.  10.  35. 200. 138. 200. 200.  55. 200. 200.
 179.  69.  38.  99. 170.  62.  78. 115. 188.  73.  42.  82.  56.  30.
  51.  44.  31.  36.  18.  25.  22.  16.  16.  16.  12.  15.  16.  13.
   9.  10.  14.  13.  16.  13.  13.  15.  18.  15.  19.  19.  21.  20.
  12.  20.  17.  23.  23.  27.  42.  76.  78. 125. 148. 184. 158. 129.
 200. 182.  68. 200.  45.  59.  44.  20.  20.  48.  15.  42.  40.  21.
  50.  55.  47.  48.  40.  39.  38.  39.  40.  47.  43.  76. 200. 111.
  46. 200.  13.  13.  13.  13.  13.  14.  12.  13.  12.  13.  12.  13.
  14.  12.  11.  12.]"
0.05,"[ 23. 156.  58. 122.  35.  14.  14.  16.  16.  15.  14.  15.  11.  15.
  11.  14.  14.  12.  14.  11.  16.  12.  14.  14.  12.  13.  14.  13.
  13.  12.  16.  19.  12.  12.  14.  13.  15.  16.  14.  12.  15.  15.
  16.  16.  12.  17.  13.  18.  17.  19.  14.  17.  17.  14.  18.  16.
  17.  22.  29.  31.  32.  24.  34.  38.  53. 101.  61.  58. 200. 187.
 183. 110. 200.  14.  31.  37.  60.  98.  90.  44.  62.  27.  77.  45.
  90.  81.  96. 154. 112.  50.  46.  36.  34.  20.  22.  28.  30.  49.
  36.  35.  26.  29.  42.  54.  56.  16.  19.  24.  22.  36.  27.  44.
  24.  22.  54.  34. 104.  61.  62.  69. 159.  65.  43.  60.  74.  86.
  39. 107.  86.  77.  48.  40.  32.  47.  28.  27.  22.  23.  18.  23.
  25.  22.  18.  19.  22.  29.  25.  19.  18.  49.  20.  25.  24.  34.
  33.  40.  57. 180.  65.  61. 146.  63.  58.  84.  61. 161. 168. 200.
 159.  97. 133.  84.  85. 100.  55.  86. 110. 117. 131.  75.  93.  89.
 103. 121.  67. 108. 147.  90.  40.  36.  32.  30.  58.  68. 143.  52.
  65. 161.  97.  55.]"
0.05,"[ 10.  19.  13.  10.  16.  13.  45.  47. 132. 100. 149.  12.  11.   9.
  10.  12.  10.  11.   9.  10.  15.  16.  15.  28.  24.  27.  32.  90.
 107. 191. 200.  24.  52.  47.  56.  58. 105.  51.  50.  49.  43.  50.
 200. 200. 140. 102.  74.  63.  53. 156.  31.  34.  29.  21.  23.  13.
  15.   9.  10.  10.  13.  12.  10.  11.  13.  14.  11.   9.  12.  11.
  11.  13.  10.  13.  16.  11.  11.  14.  12.  16.  14.  21.  20.  20.
  21.  20.  19.  24.  19.  44.  41. 126. 142. 145. 139.  89.  88.  37.
  81. 100. 126.  81.  54.  54. 102. 106.  44. 147. 143. 179. 137.  88.
 105.  56.  63.  76.  53.  72.  94. 110. 101. 200.  75.  46.  48.  98.
  87.  30.  43.  20.  13.  18.  10.  11.  14.  11.  14.  11.   9.   9.
  12.  11.  10.   9.  12.   9.  14.  11.  15.  11.  15.  13.  15.  10.
  16.  16.  16.  13.  10.  16.  13.  13.  16.  11.  17.  17.  17.  17.
  25.  15.  28.  28.  16.  28.  19.  35.  23.  27.  27.  42.  47. 163.
  61.  62. 111.  72.  92.  74. 154. 112. 184. 127. 110.  70.  68.  74.
  52.  76.  84.  98.]"
0.05,"[ 13.  21.  30.  35.  69.  21.  35.  98.  18.  23.  24.  42.  40.  75.
  24.  26.  42.  45.  72.  60.  85.  30.  29.  49.  38.  36.  39.  37.
  56.  57. 104.  50.  64. 128. 109.  91.  82.  67.  15.   9.  12.   9.
  11.  10.  10.  11.  12.  11.  11.  12.  17.  15.  11.  11.  16.  13.
  16.  10.  14.  14.  12.  12.  14.  18.  19.  23.  23.  32.  46.  34.
  56.  39.  53.  74. 138.  52.  55.  56.  36.  56.  44.  52.  64.  49.
  80. 115.  62.  90.  28.  16.  15.  16.  11.  13.  15.  16.  11.  10.
  11.  12.  11.  12.  11.  15.  14.  13.  19.  14.  16.  19.  13.  13.
  19.  15.  21.  26.  17.  18.  19.  19.  19.  56.  56.  80.  62.  66.
  48.  63.  60.  53.  49.  60. 132.  62.  66.  36. 140.  72.  73. 191.
  50.  69.  74.  59.  77.  37.  44.  45.  60.  45. 102.  33.  40.  28.
  35.  65. 148.  71.  27.  19.  22.  26.  19.  12.  13.  15.  17.  18.
  15.  17.  14.  13.  12.  15.  11.  18.  13.  13.  16.  11.  18.  17.
  12.  17.  23.  15.  19.  15.  30.  17.  18.  18.  30.  35.  22.  35.
  77.  43.  50.  73.]"
0.1,"[ 64. 121. 171.  14.  28.  37.  12.  23.  10.  13.  17.  16.  16.  34.
  35. 110.  75.  63. 105.  63.  80.  44.  64.  59.  59. 103.  13.  11.
  13.  12.  12.  11.  13.  13.  12.  11.  11.  13.  10.  10.  12.  12.
  12.  13.  12.  13.  14.  13.  14.  12.  13.  14.  14.  18.  15.  13.
  14.  15.  14.  16.  13.  13.  17.  13.  16.  14.  12.  13.  15.  16.
  16.  16.  14.  15.  17.  13.  17.  17.  14.  13.  16.  14.  14.  14.
  15.  14.  17.  18.  16.  13.  17.  15.  21.  15.  20.  16.  19.  17.
  15.  16.  17.  16.  17.  16.  18.  18.  18.  16.  15.  16.  16.  15.
  19.  16.  16.  15.  16.  15.  16.  16.  19.  18.  20.  20.  22.  22.
  23.  22.  18.  20.  17.  17.  21.  23.  20.  24.  21.  20.  18.  21.
  20.  19.  19.  25.  24.  24.  24.  24.  25.  21.  23.  25.  24.  22.
  20.  27.  21.  29.  30.  31.  26.  32.  31.  34.  31.  27.  31.  32.
  61.  30.  62.  63.  68.  68.  75.  94. 159. 200. 156. 200.  53. 200.
 146.  34.  40.  33.  33.  30.  23.  23.  12.  17.  12.  16.  12.  13.
  16.  16.  19.  12.]"
0.1,"[125.  39.  51.  93.  25. 159.  16.  20.  16.  16.  18.  19.  25.  32.
  34.  28.  39.  52.  92. 200.  10.   9.  10.   9.  10.   9.  10.  11.
  10.  12.   9.   9.   9.  12.  12.  11.  10.  15.  12.  13.  16.  13.
  15.  15.  17.  18.  29.  38.  24.  21.  20.  27.  19.  73.  65.  41.
  59.  57.  86.  62. 105. 132. 185. 103.  27.  34.  29.  35.  34.  37.
  39.  44.  39.  52.  40.  50.  59.  65.  76.  64.  58.  68.  82.  70.
  95.  66.  74. 101.  37.  44.  53.  38.  39.  37.  76. 114. 108.  73.
  48.  47. 146.  62.  54.  42.  92.  48.  61.  53.  45. 123.  73.  97.
 200.  98.  76.  60. 200.  99.  67.  86.  40. 163.  56.  47.  68.  71.
 195.  82.  42.  68.  31.  37.  94.  76.  48.  41.  43.  55.  42.  50.
  67.  46.  57.  45.  61.  55.  53.  68.  57.  56.  45. 119.  48.  64.
  63. 179.  59.  58.  42.  80.  35.  30.  59. 150.  44.  28.  35.  48.
  49.  41.  58.  71.  60.  61. 200.  40.  15.  36.  29.  32.  30.  23.
  41.  18.  26.  21.  17.  25.  15.  24.  28.  22.  16.  20.  22.  18.
  26.  24.  30.  30.]"
